,Mg,Ni,Al,Fe,Ca,Cr,P,S,Ti,Si,mineral
8699,0.0,0.6575917422822773,,68.81736776318327,0.0,,,35.19186626039857,0.2328806410743866,0.0,Fe_S_
8700,0.0,0.6575917422822773,,59.53502513466087,0.0,,,29.5611676587348,0.3105075214325155,0.0,Fe_S_
8701,0.0,0.0,,69.45752932377101,0.0,,,40.35333997859036,0.15525376071625774,0.09790594686612844,Fe_S_
8702,0.0,0.0,,63.69607527848125,0.0,,,36.59954091081451,0.4657612821487732,0.0,Fe_S_
8703,0.0,0.986387613423416,,64.65631761936288,0.0,,,39.4148902116464,0.3105075214325155,0.09790594686612844,Fe_S_
8704,0.0,0.0,,58.57478279377924,0.0,,,33.31496672651065,0.15525376071625774,0.09790594686612844,Fe_S_
8705,0.0,0.0,,68.49728698288939,0.0,,,42.230239512478285,0.2328806410743866,0.0,Fe_S_
8706,0.0,0.0,,62.415752157305754,0.42977312309362004,,,41.761014629006304,0.15525376071625774,0.19581189373225688,Fe_S_
8707,0.0,0.0,,66.25672152083226,0.0,,,38.94566532817442,0.2328806410743866,0.09790594686612844,Fe_S_
8708,0.0,0.0,,60.4952674755425,0.0,,,37.06876579428649,0.5433881625069021,0.0,Fe_S_
8709,0.0,0.0,,59.53502513466087,0.0,,,35.66109114387055,0.2328806410743866,0.0,Fe_S_
8710,0.0,0.0,,67.85712542230164,0.0,,,34.72264137692659,0.15525376071625774,0.0,Fe_S_
8711,0.11859861900785645,0.0,,60.17518669524863,0.0,,,34.25341649345461,0.15525376071625774,0.19581189373225688,Fe_S_
8712,0.0,0.0,,62.735832937599625,0.0,,,40.82256486206234,0.3105075214325155,0.0,Fe_S_
8713,0.0,0.6575917422822773,,63.0559137178935,0.0,,,38.94566532817442,0.0,0.19581189373225688,Fe_S_
8714,0.0,0.0,,60.815348255836376,0.0,,,34.25341649345461,0.4657612821487732,0.0,Fe_S_
8715,0.11859861900785645,0.0,,63.37599449818738,0.0,,,38.47644044470243,0.15525376071625774,0.09790594686612844,Fe_S_
8716,0.0,0.6575917422822773,,60.17518669524863,0.0,,,32.84574184303867,0.38813440179064435,0.0,Fe_S_
8717,0.0,0.6575917422822773,,63.37599449818738,0.0,,,40.35333997859036,0.2328806410743866,0.09790594686612844,Fe_S_
8718,0.0,0.0,,59.53502513466087,0.0,,,39.4148902116464,0.2328806410743866,0.0,Fe_S_
8719,0.0,0.0,,61.455509816424126,0.0,,,25.33814370748697,0.2328806410743866,0.19581189373225688,Fe_S_
8720,0.0,0.986387613423416,,63.0559137178935,0.0,,,45.98403858025413,0.2328806410743866,0.0,Fe_S_
8721,0.0,0.6575917422822773,,60.17518669524863,0.0,,,39.88411509511838,0.2328806410743866,0.0,Fe_S_
8722,0.0,0.6575917422822773,,61.775590596718004,0.0,,,43.168689279422246,0.2328806410743866,0.29371784059838535,Fe_S_
8723,0.0,0.6575917422822773,,68.49728698288939,0.0,,,38.94566532817442,0.38813440179064435,0.0,Fe_S_
8724,0.0,0.0,,71.05793322524039,0.0,,,33.31496672651065,0.2328806410743866,0.09790594686612844,Fe_S_
8725,0.0,0.0,,63.0559137178935,0.0,,,36.13031602734253,0.5433881625069021,0.0,Fe_S_
8726,0.0,0.0,,70.09769088435877,0.0,,,37.06876579428649,0.2328806410743866,0.0,Fe_S_
8727,0.0,1.6439793557056934,,56.654298112015994,0.0,,,39.4148902116464,0.3105075214325155,0.0,Fe_S_
8728,0.0,0.986387613423416,,66.89688308142001,0.0,,,37.53799067775847,0.15525376071625774,0.09790594686612844,Fe_S_
8729,0.0,0.0,,63.0559137178935,0.42977312309362004,,,33.78419160998263,0.15525376071625774,0.0,Fe_S_
8730,0.0,0.6575917422822773,,60.17518669524863,0.0,,,37.06876579428649,0.3105075214325155,0.09790594686612844,Fe_S_
8731,0.0,0.986387613423416,,55.37397499084049,0.42977312309362004,,,37.53799067775847,0.3105075214325155,0.0,Fe_S_
8732,0.0,0.6575917422822773,,62.415752157305754,0.0,,,31.907292076094702,0.0,0.0,Fe_S_
8733,0.11859861900785645,0.0,,57.614540452897614,0.64465968464043,,,35.19186626039857,0.6986419232231598,0.09790594686612844,Fe_S_
8734,0.11859861900785645,0.6575917422822773,,61.775590596718004,0.0,,,40.35333997859036,0.0,0.09790594686612844,Fe_S_
8735,0.0,0.0,,64.97639839965676,0.0,,,38.47644044470243,0.15525376071625774,0.0,Fe_S_
8736,0.11859861900785645,0.0,,59.53502513466087,0.0,,,32.84574184303867,0.0,0.09790594686612844,Fe_S_
8737,0.0,0.0,,63.69607527848125,0.0,,,31.907292076094702,0.2328806410743866,0.0,Fe_S_
8738,0.0,0.6575917422822773,,68.49728698288939,0.42977312309362004,,,31.43806719262272,0.38813440179064435,0.19581189373225688,Fe_S_
8739,0.0,0.0,,60.4952674755425,0.0,,,32.84574184303867,0.3105075214325155,0.0,Fe_S_
8740,0.0,0.0,,61.775590596718004,0.42977312309362004,,,30.96884230915074,0.38813440179064435,0.0,Fe_S_
8741,0.0,0.0,,56.974378892309865,0.42977312309362004,,,34.25341649345461,0.38813440179064435,0.09790594686612844,Fe_S_
8742,0.11859861900785645,1.6439793557056934,,61.775590596718004,0.0,,,38.00721556123045,0.2328806410743866,0.09790594686612844,Fe_S_
8743,0.0,0.6575917422822773,,63.0559137178935,0.0,,,36.13031602734253,0.2328806410743866,0.0,Fe_S_
8744,0.0,0.6575917422822773,,62.415752157305754,0.0,,,38.94566532817442,0.2328806410743866,0.29371784059838535,Fe_S_
8745,0.11859861900785645,0.0,,65.93664074053838,0.0,,,35.19186626039857,0.7762688035812887,0.09790594686612844,Fe_S_
8746,0.0,0.0,,57.29445967260374,0.42977312309362004,,,34.25341649345461,0.15525376071625774,0.19581189373225688,Fe_S_
8747,0.0,0.6575917422822773,,54.09365186966499,0.0,,,32.84574184303867,0.38813440179064435,0.29371784059838535,Fe_S_
8748,0.0,1.6439793557056934,,72.01817556612203,0.0,,,38.47644044470243,0.2328806410743866,0.09790594686612844,Fe_S_
8749,0.0,0.0,,64.65631761936288,0.42977312309362004,,,39.4148902116464,0.621015042865031,0.29371784059838535,Fe_S_
8750,0.0,0.0,,65.29647917995064,0.64465968464043,,,31.907292076094702,0.4657612821487732,0.09790594686612844,Fe_S_
8751,0.0,0.0,,58.57478279377924,0.0,,,43.637914162894226,0.38813440179064435,0.0,Fe_S_
8752,0.0,1.3151834845645547,,65.93664074053838,0.0,,,43.168689279422246,0.15525376071625774,0.0,Fe_S_
8753,0.0,0.0,,75.53906414935466,0.0,,,44.10713904636621,0.3105075214325155,0.0,Fe_S_
8754,0.0,0.0,,65.93664074053838,0.0,,,29.09194277526282,0.15525376071625774,0.09790594686612844,Fe_S_
8755,0.0,0.0,,66.89688308142001,0.0,,,37.53799067775847,0.15525376071625774,0.19581189373225688,Fe_S_
8756,0.0,0.0,,59.85510591495475,0.0,,,32.376516959566686,0.2328806410743866,0.09790594686612844,Fe_S_
8757,0.2371972380157129,0.6575917422822773,,67.2169638617139,0.42977312309362004,,,32.376516959566686,0.38813440179064435,0.09790594686612844,Fe_S_
8758,0.0,0.986387613423416,,67.2169638617139,0.0,,,35.66109114387055,0.0,0.0,Fe_S_
8759,0.0,0.986387613423416,,63.69607527848125,0.0,,,35.66109114387055,0.38813440179064435,0.0,Fe_S_
8760,0.0,0.0,,68.17720620259551,0.0,,,36.13031602734253,0.2328806410743866,0.0,Fe_S_
8761,0.0,0.0,,59.53502513466087,0.0,,,39.4148902116464,0.2328806410743866,0.0,Fe_S_
8762,0.0,1.6439793557056934,,67.85712542230164,0.0,,,39.88411509511838,0.3105075214325155,0.09790594686612844,Fe_S_
8763,0.11859861900785645,0.0,,69.45752932377101,0.0,,,36.59954091081451,0.0,0.0,Fe_S_
8764,0.0,0.6575917422822773,,59.85510591495475,0.0,,,34.25341649345461,0.3105075214325155,0.0,Fe_S_
8765,0.0,0.0,,66.57680230112614,0.0,,,36.59954091081451,0.2328806410743866,0.29371784059838535,Fe_S_
8766,0.0,0.0,,55.694055771134366,0.0,,,44.10713904636621,0.3105075214325155,0.09790594686612844,Fe_S_
8767,0.0,0.0,,59.85510591495475,0.42977312309362004,,,39.88411509511838,0.0,0.0,Fe_S_
8768,0.0,0.0,,58.25470201348537,0.0,,,34.25341649345461,0.4657612821487732,0.19581189373225688,Fe_S_
8769,0.0,0.6575917422822773,,65.61655996024452,0.0,,,38.94566532817442,0.3105075214325155,0.0,Fe_S_
8770,0.0,0.0,,68.81736776318327,0.0,,,42.230239512478285,0.38813440179064435,0.19581189373225688,Fe_S_
8771,0.0,0.0,,63.0559137178935,0.0,,,30.49961742567876,0.4657612821487732,0.29371784059838535,Fe_S_
8772,0.0,0.0,,65.29647917995064,0.0,,,34.25341649345461,0.38813440179064435,0.19581189373225688,Fe_S_
8773,0.0,0.6575917422822773,,67.85712542230164,0.0,,,32.84574184303867,0.15525376071625774,0.29371784059838535,Fe_S_
8774,0.0,0.0,,59.214944354367,0.0,,,32.84574184303867,0.2328806410743866,0.19581189373225688,Fe_S_
8775,0.0,0.0,,55.37397499084049,0.0,,,42.699464395950265,0.0,0.0,Fe_S_
8776,0.0,0.0,,69.45752932377101,0.0,,,34.72264137692659,0.3105075214325155,0.19581189373225688,Fe_S_
8777,0.0,0.0,,55.694055771134366,0.42977312309362004,,,27.684268124846874,0.2328806410743866,0.0,Fe_S_
8778,0.0,0.0,,64.65631761936288,0.0,,,32.84574184303867,0.2328806410743866,0.19581189373225688,Fe_S_
8779,0.11859861900785645,0.0,,64.97639839965676,0.0,,,41.761014629006304,0.38813440179064435,0.0,Fe_S_
8780,0.11859861900785645,0.6575917422822773,,61.13542903613025,0.0,,,40.82256486206234,0.5433881625069021,0.09790594686612844,Fe_S_
8781,0.0,1.3151834845645547,,65.61655996024452,0.42977312309362004,,,32.376516959566686,0.2328806410743866,0.0,Fe_S_
8782,0.0,0.0,,60.17518669524863,0.64465968464043,,,30.96884230915074,0.4657612821487732,0.09790594686612844,Fe_S_
8783,0.0,0.0,,61.455509816424126,0.0,,,41.291789745534324,0.3105075214325155,0.0,Fe_S_
8784,0.0,0.0,,63.69607527848125,0.0,,,34.25341649345461,0.5433881625069021,0.39162378746451376,Fe_S_
8785,0.0,0.0,,67.2169638617139,0.0,,,35.19186626039857,0.2328806410743866,0.29371784059838535,Fe_S_
8786,0.0,0.986387613423416,,61.13542903613025,0.0,,,33.78419160998263,0.3105075214325155,0.19581189373225688,Fe_S_
8787,0.0,0.6575917422822773,,59.53502513466087,0.0,,,33.31496672651065,0.2328806410743866,0.19581189373225688,Fe_S_
8788,0.0,0.0,,64.65631761936288,0.0,,,34.72264137692659,0.0,0.29371784059838535,Fe_S_
8789,0.0,0.0,,63.69607527848125,0.0,,,37.53799067775847,0.15525376071625774,0.09790594686612844,Fe_S_
8790,0.0,1.6439793557056934,,61.13542903613025,0.0,,,38.00721556123045,0.2328806410743866,0.09790594686612844,Fe_S_
8791,0.0,0.6575917422822773,,58.89486357407312,0.0,,,34.72264137692659,0.15525376071625774,0.0,Fe_S_
8792,0.0,0.0,,63.37599449818738,0.0,,,34.72264137692659,0.38813440179064435,0.19581189373225688,Fe_S_
8793,0.0,0.0,,56.334217331722115,0.42977312309362004,,,39.88411509511838,0.15525376071625774,0.19581189373225688,Fe_S_
8794,0.2371972380157129,0.6575917422822773,,64.336236839069,0.0,,,35.66109114387055,0.4657612821487732,0.19581189373225688,Fe_S_
8795,0.0,0.0,,72.65833712670977,0.0,,,35.19186626039857,0.15525376071625774,0.0,Fe_S_
8796,0.0,0.0,,55.053894210546616,0.0,,,34.25341649345461,0.0,0.0,Fe_S_
8797,0.0,0.0,,63.69607527848125,0.42977312309362004,,,31.43806719262272,0.3105075214325155,0.0,Fe_S_
8798,0.0,0.986387613423416,,64.01615605877512,0.0,,,39.4148902116464,0.15525376071625774,0.0,Fe_S_
8799,0.0,0.6575917422822773,,67.53704464200776,0.0,,,41.761014629006304,0.3105075214325155,0.09790594686612844,Fe_S_
8800,0.0,0.0,,65.29647917995064,0.0,,,42.230239512478285,0.2328806410743866,0.09790594686612844,Fe_S_
8801,0.0,0.0,,64.01615605877512,0.0,,,40.35333997859036,0.38813440179064435,0.09790594686612844,Fe_S_
8802,0.0,0.0,,58.25470201348537,0.0,,,34.72264137692659,0.2328806410743866,0.19581189373225688,Fe_S_
8803,0.0,0.6575917422822773,,71.37801400553427,0.0,,,31.43806719262272,0.5433881625069021,0.19581189373225688,Fe_S_
8804,0.0,0.6575917422822773,,63.0559137178935,0.0,,,34.72264137692659,0.38813440179064435,0.09790594686612844,Fe_S_
8805,0.0,0.0,,63.69607527848125,0.0,,,32.376516959566686,0.3105075214325155,0.0,Fe_S_
8806,0.0,0.6575917422822773,,62.415752157305754,0.0,,,40.35333997859036,0.15525376071625774,0.0,Fe_S_
8807,0.0,0.0,,64.336236839069,0.0,,,33.78419160998263,0.6986419232231598,0.0,Fe_S_
8808,0.0,0.0,,60.4952674755425,0.42977312309362004,,,33.31496672651065,0.2328806410743866,0.0,Fe_S_
8809,0.0,0.6575917422822773,,61.455509816424126,0.42977312309362004,,,40.35333997859036,0.3105075214325155,0.0,Fe_S_
8810,0.0,0.986387613423416,,65.29647917995064,0.0,,,40.35333997859036,0.3105075214325155,0.0,Fe_S_
8811,0.0,0.0,,60.815348255836376,0.0,,,37.53799067775847,0.38813440179064435,0.0,Fe_S_
8812,0.0,0.0,,64.336236839069,0.0,,,36.59954091081451,0.3105075214325155,0.0,Fe_S_
8813,0.0,0.0,,58.25470201348537,0.0,,,36.59954091081451,0.0,0.09790594686612844,Fe_S_
8814,0.11859861900785645,0.0,,65.93664074053838,0.0,,,39.4148902116464,0.0,0.0,Fe_S_
8815,0.0,0.986387613423416,,61.13542903613025,0.0,,,31.43806719262272,0.2328806410743866,0.19581189373225688,Fe_S_
8816,0.0,0.0,,61.455509816424126,0.0,,,39.4148902116464,0.621015042865031,0.09790594686612844,Fe_S_
8817,0.0,0.0,,62.735832937599625,0.64465968464043,,,42.699464395950265,0.0,0.39162378746451376,Fe_S_
8818,0.0,1.3151834845645547,,58.89486357407312,0.42977312309362004,,,38.00721556123045,0.0,0.09790594686612844,Fe_S_
8819,0.0,0.6575917422822773,,60.4952674755425,0.0,,,35.19186626039857,0.3105075214325155,0.0,Fe_S_
8820,0.11859861900785645,0.0,,63.69607527848125,0.0,,,35.19186626039857,0.15525376071625774,0.0,Fe_S_
8821,0.0,0.986387613423416,,59.85510591495475,0.0,,,29.5611676587348,0.15525376071625774,0.19581189373225688,Fe_S_
8822,0.0,0.0,,63.69607527848125,0.0,,,36.13031602734253,0.0,0.0,Fe_S_
8823,0.0,0.6575917422822773,,63.69607527848125,0.0,,,39.88411509511838,0.2328806410743866,0.0,Fe_S_
8824,0.0,0.986387613423416,,60.17518669524863,0.0,,,32.84574184303867,0.38813440179064435,0.09790594686612844,Fe_S_
8825,0.0,0.0,,59.214944354367,0.0,,,29.09194277526282,0.621015042865031,0.19581189373225688,Fe_S_
8826,0.0,0.0,,64.336236839069,0.0,,,38.00721556123045,0.2328806410743866,0.19581189373225688,Fe_S_
8827,0.0,0.6575917422822773,,56.654298112015994,0.0,,,37.06876579428649,0.2328806410743866,0.19581189373225688,Fe_S_
8828,0.0,0.6575917422822773,,57.614540452897614,0.0,,,40.35333997859036,0.38813440179064435,0.0,Fe_S_
8829,0.0,0.6575917422822773,,56.654298112015994,0.0,,,37.53799067775847,0.3105075214325155,0.0,Fe_S_
8830,0.11859861900785645,0.6575917422822773,,64.336236839069,0.0,,,40.82256486206234,0.3105075214325155,0.0,Fe_S_
8831,0.0,0.0,,66.57680230112614,0.0,,,34.25341649345461,0.2328806410743866,0.0,Fe_S_
8832,0.0,0.6575917422822773,,61.13542903613025,0.0,,,31.907292076094702,0.0,0.0,Fe_S_
8833,0.0,0.0,,62.415752157305754,0.0,,,38.00721556123045,0.15525376071625774,0.0,Fe_S_
8834,0.0,0.0,,65.93664074053838,0.0,,,32.376516959566686,0.0,0.0,Fe_S_
8835,0.0,0.0,,54.09365186966499,0.0,,,43.168689279422246,0.621015042865031,0.09790594686612844,Fe_S_
8836,0.0,1.3151834845645547,,57.614540452897614,0.0,,,34.72264137692659,0.3105075214325155,0.0,Fe_S_
8837,0.0,0.0,,64.01615605877512,0.42977312309362004,,,32.84574184303867,0.38813440179064435,0.09790594686612844,Fe_S_
8838,0.0,0.6575917422822773,,61.775590596718004,0.42977312309362004,,,33.78419160998263,0.4657612821487732,0.09790594686612844,Fe_S_
8839,0.0,0.0,,58.89486357407312,0.0,,,40.35333997859036,0.38813440179064435,0.0,Fe_S_
8840,0.11859861900785645,0.0,,66.57680230112614,0.0,,,36.13031602734253,0.3105075214325155,0.0,Fe_S_
8841,0.0,0.986387613423416,,55.053894210546616,0.0,,,33.31496672651065,0.2328806410743866,0.0,Fe_S_
8842,0.0,0.6575917422822773,,62.415752157305754,0.0,,,37.53799067775847,0.3105075214325155,0.09790594686612844,Fe_S_
8843,0.0,0.0,,72.65833712670977,0.8595462461872401,,,36.59954091081451,0.3105075214325155,0.0,Fe_S_
8844,0.11859861900785645,1.3151834845645547,,68.81736776318327,0.0,,,35.19186626039857,0.2328806410743866,0.09790594686612844,Fe_S_
8845,0.0,0.0,,64.01615605877512,0.0,,,33.31496672651065,0.2328806410743866,0.0,Fe_S_
8846,0.11859861900785645,0.0,,59.214944354367,0.42977312309362004,,,38.00721556123045,0.4657612821487732,0.19581189373225688,Fe_S_
8847,0.0,0.986387613423416,,64.336236839069,0.42977312309362004,,,40.82256486206234,0.5433881625069021,0.0,Fe_S_
8848,0.0,0.0,,62.095671377011875,0.0,,,44.10713904636621,0.15525376071625774,0.0,Fe_S_
8849,0.0,0.0,,61.455509816424126,0.0,,,32.376516959566686,0.3105075214325155,0.29371784059838535,Fe_S_
8850,0.0,0.0,,65.29647917995064,0.42977312309362004,,,35.19186626039857,0.0,0.0,Fe_S_
8851,0.0,1.3151834845645547,,56.01413655142824,0.64465968464043,,,36.59954091081451,0.0,0.0,Fe_S_
8852,0.0,0.6575917422822773,,67.85712542230164,0.0,,,38.47644044470243,0.2328806410743866,0.0,Fe_S_
8853,0.0,0.6575917422822773,,76.1792257099424,0.0,,,31.907292076094702,0.38813440179064435,0.0,Fe_S_
8854,0.0,0.0,,66.57680230112614,0.0,,,37.06876579428649,0.2328806410743866,0.0,Fe_S_
8855,0.0,0.0,,61.455509816424126,0.0,,,38.47644044470243,0.15525376071625774,0.09790594686612844,Fe_S_
8856,0.0,0.0,,61.455509816424126,0.0,,,35.66109114387055,0.38813440179064435,0.0,Fe_S_
8857,0.0,0.0,,64.336236839069,0.0,,,38.00721556123045,0.3105075214325155,0.09790594686612844,Fe_S_
8858,0.0,1.3151834845645547,,61.455509816424126,0.0,,,40.35333997859036,0.2328806410743866,0.09790594686612844,Fe_S_
8859,0.0,0.0,,66.25672152083226,0.0,,,35.66109114387055,0.3105075214325155,0.09790594686612844,Fe_S_
8860,0.11859861900785645,0.0,,70.41777166465265,0.0,,,44.57636392983819,0.38813440179064435,0.0,Fe_S_
8861,0.0,0.0,,64.336236839069,0.0,,,31.43806719262272,0.3105075214325155,0.09790594686612844,Fe_S_
8862,0.0,0.6575917422822773,,62.415752157305754,0.42977312309362004,,,33.31496672651065,0.2328806410743866,0.0,Fe_S_
8863,0.11859861900785645,0.6575917422822773,,65.29647917995064,0.42977312309362004,,,45.04558881331017,0.2328806410743866,0.09790594686612844,Fe_S_
8864,0.0,0.0,,60.17518669524863,0.0,,,38.94566532817442,0.15525376071625774,0.0,Fe_S_
8865,0.11859861900785645,0.0,,60.4952674755425,0.0,,,41.291789745534324,0.15525376071625774,0.0,Fe_S_
8866,0.0,0.0,,63.69607527848125,0.0,,,36.13031602734253,0.4657612821487732,0.0,Fe_S_
8867,0.0,0.0,,56.334217331722115,0.42977312309362004,,,42.699464395950265,0.4657612821487732,0.09790594686612844,Fe_S_
8868,0.0,0.6575917422822773,,67.2169638617139,0.0,,,29.09194277526282,0.621015042865031,0.39162378746451376,Fe_S_
8869,0.0,1.3151834845645547,,61.775590596718004,0.0,,,37.06876579428649,0.3105075214325155,0.19581189373225688,Fe_S_
8870,0.0,0.0,,62.735832937599625,0.0,,,44.10713904636621,0.15525376071625774,0.0,Fe_S_
8871,0.0,0.6575917422822773,,64.336236839069,0.0,,,36.13031602734253,0.4657612821487732,0.0,Fe_S_
8872,0.0,0.0,,67.53704464200776,0.0,,,38.94566532817442,0.2328806410743866,0.09790594686612844,Fe_S_
8873,0.0,0.6575917422822773,,71.05793322524039,0.0,,,38.00721556123045,0.2328806410743866,0.09790594686612844,Fe_S_
8874,0.0,0.6575917422822773,,55.37397499084049,0.0,,,35.19186626039857,0.3105075214325155,0.19581189373225688,Fe_S_
8875,0.0,0.0,,64.01615605877512,0.0,,,38.94566532817442,0.2328806410743866,0.0,Fe_S_
8876,0.0,0.986387613423416,,58.89486357407312,0.0,,,38.94566532817442,0.15525376071625774,0.4895297343306422,Fe_S_
8877,0.0,0.0,,56.974378892309865,0.0,,,37.06876579428649,0.2328806410743866,0.09790594686612844,Fe_S_
8878,0.0,0.0,,63.37599449818738,0.42977312309362004,,,35.66109114387055,0.2328806410743866,0.0,Fe_S_
8879,0.0,0.986387613423416,,60.815348255836376,0.0,,,41.291789745534324,0.4657612821487732,0.0,Fe_S_
8880,0.0,0.0,,60.815348255836376,0.0,,,30.96884230915074,0.2328806410743866,0.19581189373225688,Fe_S_
8881,0.0,0.986387613423416,,61.13542903613025,0.42977312309362004,,,33.31496672651065,0.38813440179064435,0.0,Fe_S_
8882,0.0,0.986387613423416,,68.81736776318327,0.0,,,38.94566532817442,0.3105075214325155,0.0,Fe_S_
8883,0.11859861900785645,0.0,,67.2169638617139,0.0,,,29.5611676587348,0.15525376071625774,0.09790594686612844,Fe_S_
8884,0.0,0.0,,68.49728698288939,0.0,,,31.907292076094702,0.15525376071625774,0.09790594686612844,Fe_S_
8885,0.11859861900785645,0.0,,64.336236839069,0.42977312309362004,,,33.31496672651065,0.15525376071625774,0.09790594686612844,Fe_S_
8886,0.0,0.0,,64.65631761936288,0.64465968464043,,,35.19186626039857,0.2328806410743866,0.0,Fe_S_
8887,0.0,0.0,,64.65631761936288,0.42977312309362004,,,35.66109114387055,0.0,0.29371784059838535,Fe_S_
8888,0.11859861900785645,0.0,,53.77357108937111,0.0,,,36.13031602734253,0.0,0.19581189373225688,Fe_S_
8889,0.0,0.0,,69.13744854347715,0.0,,,42.699464395950265,0.15525376071625774,0.0,Fe_S_
8890,0.0,0.0,,57.29445967260374,0.0,,,34.72264137692659,0.3105075214325155,0.19581189373225688,Fe_S_
8891,0.2371972380157129,0.986387613423416,,60.815348255836376,0.0,,,35.66109114387055,0.2328806410743866,0.09790594686612844,Fe_S_
8892,0.0,0.986387613423416,,57.614540452897614,0.0,,,33.31496672651065,0.5433881625069021,0.0,Fe_S_
8893,0.0,0.0,,62.095671377011875,0.0,,,34.25341649345461,0.15525376071625774,0.0,Fe_S_
8894,0.0,0.0,,64.01615605877512,0.0,,,36.13031602734253,0.15525376071625774,0.0,Fe_S_
8895,0.11859861900785645,0.6575917422822773,,67.53704464200776,0.0,,,37.53799067775847,0.38813440179064435,0.09790594686612844,Fe_S_
8896,0.11859861900785645,0.0,,62.095671377011875,0.0,,,30.49961742567876,0.4657612821487732,0.0,Fe_S_
8897,0.0,0.0,,64.01615605877512,0.42977312309362004,,,35.19186626039857,0.3105075214325155,0.0,Fe_S_
8898,0.0,0.6575917422822773,,61.13542903613025,0.42977312309362004,,,31.907292076094702,0.2328806410743866,0.0,Fe_S_
8899,0.0,0.6575917422822773,,67.85712542230164,0.0,,,25.33814370748697,0.38813440179064435,0.0,Fe_S_
8900,0.0,0.0,,59.53502513466087,0.0,,,37.53799067775847,0.3105075214325155,0.0,Fe_S_
8901,0.0,1.6439793557056934,,63.69607527848125,0.42977312309362004,,,34.25341649345461,0.3105075214325155,0.09790594686612844,Fe_S_
8902,0.0,0.0,,61.775590596718004,0.0,,,39.88411509511838,0.15525376071625774,0.0,Fe_S_
8903,0.0,1.6439793557056934,,64.336236839069,0.0,,,35.19186626039857,0.0,0.0,Fe_S_
8904,0.11859861900785645,0.0,,63.0559137178935,0.0,,,33.78419160998263,0.0,0.0,Fe_S_
8905,0.0,0.0,,69.13744854347715,0.0,,,31.907292076094702,0.15525376071625774,0.19581189373225688,Fe_S_
8906,0.11859861900785645,0.6575917422822773,,68.81736776318327,0.0,,,27.684268124846874,0.5433881625069021,0.09790594686612844,Fe_S_
8907,0.0,0.6575917422822773,,57.614540452897614,0.0,,,38.00721556123045,0.2328806410743866,0.09790594686612844,Fe_S_
8908,0.0,0.0,,61.775590596718004,0.0,,,37.06876579428649,0.38813440179064435,0.0,Fe_S_
8909,0.0,0.0,,56.974378892309865,0.0,,,34.25341649345461,0.3105075214325155,0.0,Fe_S_
8910,0.11859861900785645,0.0,,63.37599449818738,0.0,,,38.00721556123045,0.6986419232231598,0.29371784059838535,Fe_S_
8911,0.0,0.6575917422822773,,63.69607527848125,0.0,,,36.59954091081451,0.38813440179064435,0.0,Fe_S_
8912,0.11859861900785645,0.6575917422822773,,58.89486357407312,0.0,,,34.72264137692659,0.0,0.0,Fe_S_
8913,0.0,0.0,,62.415752157305754,0.0,,,29.5611676587348,0.0,0.19581189373225688,Fe_S_
8914,0.0,0.986387613423416,,69.45752932377101,0.0,,,38.47644044470243,0.2328806410743866,0.0,Fe_S_
8915,0.0,0.0,,61.775590596718004,0.0,,,41.761014629006304,0.621015042865031,0.0,Fe_S_
8916,0.0,0.986387613423416,,68.17720620259551,0.0,,,45.51481369678215,0.4657612821487732,0.0,Fe_S_
8917,0.0,0.6575917422822773,,64.336236839069,0.0,,,35.66109114387055,0.0,0.09790594686612844,Fe_S_
8918,0.0,0.0,,64.336236839069,0.0,,,30.49961742567876,0.38813440179064435,0.19581189373225688,Fe_S_
8919,0.0,0.0,,59.85510591495475,0.0,,,36.13031602734253,0.15525376071625774,0.0,Fe_S_
8920,0.0,0.6575917422822773,,61.775590596718004,0.0,,,32.84574184303867,0.15525376071625774,0.09790594686612844,Fe_S_
8921,0.0,0.0,,59.85510591495475,0.42977312309362004,,,32.376516959566686,0.0,0.09790594686612844,Fe_S_
8922,0.0,0.6575917422822773,,64.01615605877512,0.0,,,40.35333997859036,0.5433881625069021,0.0,Fe_S_
8923,0.0,0.0,,66.25672152083226,0.0,,,34.25341649345461,0.15525376071625774,0.09790594686612844,Fe_S_
8924,0.0,0.6575917422822773,,63.37599449818738,0.0,,,38.47644044470243,0.2328806410743866,0.0,Fe_S_
8925,0.0,0.0,,72.3382563464159,0.0,,,38.00721556123045,0.3105075214325155,0.0,Fe_S_
8926,0.0,0.0,,62.095671377011875,0.0,,,31.907292076094702,0.2328806410743866,0.0,Fe_S_
8927,0.0,0.986387613423416,,62.415752157305754,0.42977312309362004,,,38.94566532817442,0.15525376071625774,0.4895297343306422,Fe_S_
8928,0.0,0.0,,62.095671377011875,0.0,,,36.59954091081451,0.3105075214325155,0.09790594686612844,Fe_S_
8929,0.0,0.0,,65.61655996024452,0.0,,,34.72264137692659,0.2328806410743866,0.09790594686612844,Fe_S_
8930,0.0,0.6575917422822773,,62.735832937599625,0.0,,,40.35333997859036,0.15525376071625774,0.09790594686612844,Fe_S_
8931,0.0,0.6575917422822773,,69.77761010406489,0.0,,,35.19186626039857,0.5433881625069021,0.29371784059838535,Fe_S_
8932,0.0,0.0,,63.0559137178935,0.0,,,32.84574184303867,0.38813440179064435,0.19581189373225688,Fe_S_
8933,0.0,0.0,,59.214944354367,0.42977312309362004,,,35.19186626039857,0.38813440179064435,0.0,Fe_S_
